Instances,Source,feature_SmallerBetterPairs,feature_FirstWeight,feature_ReducedMaxCardinality,feature_ReducedPolyfitLinear,feature_f,feature_t2,feature_t3,feature_minWeight,feature_t1,algo_Combo
n_400_c_100000000_g_10_f_0.3_eps_1e-05_s_100,data set B,0.527644110275689,1.99995632095395e-08,0.62,0.999999999992542,0.3358395989974937,-5.40103250281444,1.2260745814924938,0.9720793397207934,9.10257094874857,7.029637931850999
n_1000_c_100000000_g_14_f_0.3_eps_0.0001_s_200,data set B,0.536564564564565,1.99959248305195e-08,0.691,0.999999999954259,0.35135135135135137,-3.632016091371319,-3.4469448629350183,0.984553499845535,12.073978728800208,2.1035278680888623
n_800_c_100000000_g_14_f_0.1_eps_0.01_s_300,data set B,0.517625156445557,3.92154579021373e-08,0.23,0.99999999991758,0.15519399249061328,-4.055421480677877,-1.7042398220815278,0.9897542598975426,11.163537190762346,-2.5393859303114152
n_600_c_1000000_g_14_f_0.1_eps_0.0001_s_200,data set B,0.47850306065665,7.99528278315794e-06,0.857677902621723,0.999997570566674,0.34891485809682804,-4.3960839490432795,-4.846475799852885,0.9842459842459842,4.677405394958393,-4.3088429864198865
n_1000_c_100000000_g_14_f_0.3_eps_0.001_s_300,data set B,0.547395395395395,1.99599603195989e-08,0.789725209080048,0.999999996543995,0.3333333333333333,-3.6460822896230574,-5.637412015421529,0.991318399913184,12.08133791215344,-3.2182308570130815
n_800_c_1000000_g_14_f_0.3_eps_0.0001_s_100,data set B,0.525181476846058,1.99920031987205e-06,0.957264957264957,0.999999561285894,0.3642052565707134,-3.9767682023264825,-4.792524209236584,0.9893819893819894,5.2393234185125825,-3.9695696470619235
n_800_c_100000000_g_10_f_0.2_eps_0.01_s_300,data set B,0.511733416770964,3.92154602089157e-08,0.30375,0.999999999928381,0.1802252816020025,-4.37063164348225,0.4566569357571202,0.9866887198668872,10.654541504444696,2.2253865780075683
n_600_c_1000000_g_2_f_0.3_eps_1e-05_s_100,data set B,0.599782971619366,1.99956409502728e-06,0.303333333333333,0.999999970633497,0.17529215358931552,-4.075340315883506,-3.496127597185461,0.5092975092975093,-1.3135726658143703,-1.170321713475311
n_600_c_100000000_g_10_f_0.2_eps_0.1_s_100,data set B,0.517045075125209,1.66666397222658e-08,0.221666666666667,0.999999999994122,0.12020033388981637,-4.743714934371407,-1.9062436243973082,0.8985049789850498,6.550717395835767,3.443787799514121
n_1000_c_1000000_g_14_f_0.1_eps_0.0001_s_300,data set B,0.515165165165165,5.99522779867226e-06,0.906542056074766,0.999986608279146,0.2992992992992993,-3.7942142066470623,-5.02425150185307,0.9919709919709919,5.457476451840051,-4.856909573679694
n_1000_c_1000000_g_6_f_0.3_eps_0_s_100,data set B,0.547423423423423,1.999600079984e-06,0.332,0.99999993683443,0.17517517517517517,-3.379548236105862,-1.8749017827525083,0.984052984052984,3.1159346426480914,1.068270168742709
n_800_c_100000000_g_10_f_0.3_eps_0.001_s_100,data set B,0.527687734668335,1.99600407967266e-08,0.53125,0.999999999991711,0.2878598247809762,-4.4016191519098555,0.36070868996904587,0.9912099599120996,11.073826148388067,6.4846143178770665
n_1200_c_1000000_g_2_f_0.1_eps_0.1_s_200,data set B,0.713359744231304,3.33222259246918e-06,0.101666666666667,0.999999794404888,0.045871559633027525,-3.14738023909029,-4.354543278478736,0.6124666124666125,-0.8684065960661991,-3.1952428546937823
n_400_c_100000000_g_14_f_0.2_eps_0.001_s_100,data set B,0.523709273182957,5.98801235853895e-08,0.705,0.999999999991032,0.3609022556390977,-5.070773964726188,-2.1686882918297443,0.9714726197147262,10.398995973882714,2.642136802672624
n_800_c_100000000_g_10_f_0.3_eps_1e-05_s_300,data set B,0.545866708385482,5.9998443640372e-08,0.5475,0.999999999923409,0.2828535669586984,-4.400305916708442,-0.08883833513388244,0.990795089907951,10.826692887334406,7.581634257901255
n_600_c_1000000_g_14_f_0.2_eps_0_s_300,data set B,0.528542014468559,5.99640215870478e-06,0.91,0.999990643563232,0.34724540901502504,-4.531017097994404,-5.117983873231549,0.9916999916999917,4.770964251030602,-3.0112107244834205
n_800_c_1000000_g_10_f_0.1_eps_0.0001_s_100,data set B,0.489637046307885,1.99920831350785e-06,0.617886178861789,0.999993923084437,0.23153942428035043,-4.561476165350233,-4.351065210109592,0.992051992051992,4.5290796277931005,-2.5222173966484225
n_400_c_100000000_g_2_f_0.2_eps_0.0001_s_100,data set B,0.699486215538847,1.99959608159152e-08,0.205,0.999999999995385,0.08771929824561403,-4.707936210797905,-4.804937539537939,0.500137795001378,4.524675083606026,-0.8865203729008649
n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_300,data set B,0.509883883883884,3.99199222327979e-08,0.325,0.999999999938846,0.19519519519519518,-4.244603131326047,-5.507513840684396,0.9917005499170055,11.048228079412478,2.406998784267697
n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_200,data set B,0.641801501251043,6.66664444451852e-08,0.301666666666667,0.999999999991327,0.1517931609674729,-3.070480790731703,-3.5916823433739946,0.6003542460035425,5.868380393963485,-0.9667072634779967
n_1000_c_100000000_g_2_f_0.1_eps_0.01_s_200,data set B,0.699511511511511,3.92155324881079e-08,0.102,0.99999999997189,0.04904904904904905,-3.6275461200691628,-4.764697872181698,0.5100899351008994,5.681543132406751,-3.0715071119313335
n_1000_c_100000000_g_2_f_0.2_eps_0_s_200,data set B,0.663567567567568,3.999984000064e-08,0.202,0.999999999983965,0.1011011011011011,-3.250287956917035,-2.9410919917419824,0.5002045550020455,5.7032939200909,-2.1896884448539438
n_400_c_1000000_g_14_f_0.2_eps_0.001_s_300,data set B,0.505438596491228,3.98962696987832e-06,0.880208333333333,0.999993391136199,0.37844611528822053,-5.0761760676735435,-4.737448387245051,0.981974981974982,4.306570407003177,-3.7497725593004754
n_800_c_1000000_g_6_f_0.3_eps_0_s_100,data set B,0.545391113892365,1.999600079984e-06,0.34,0.99999994219858,0.17521902377972465,-3.6967038099057734,-1.921216943775931,0.9803659803659803,2.5536769263741563,0.4983465274229112
n_800_c_1000000_g_14_f_0.3_eps_0_s_300,data set B,0.554543178973717,1.99880071956826e-06,0.923076923076923,0.999999033350027,0.34918648310387984,-4.048627655774979,-4.872044120040449,0.9842959842959843,5.281427367361566,-3.946986736354317
n_600_c_100000000_g_14_f_0.3_eps_0.01_s_100,data set B,0.550027824151363,1.9607804690579e-08,0.47,0.999999999989672,0.2604340567612688,-4.400816963171619,-2.4892825083863825,0.9895116398951164,10.955855421023408,1.5621047580529777
n_1200_c_100000000_g_10_f_0.1_eps_0.001_s_200,data set B,0.523224909646928,1.996000015968e-08,0.305833333333333,0.999999999971392,0.16930775646371976,-3.865448194548415,-5.140729734964823,0.9923330899233309,11.21329328231791,4.223756516977782
n_400_c_100000000_g_2_f_0.2_eps_0.001_s_300,data set B,0.675538847117794,1.99599603195989e-08,0.205,0.999999999961441,0.10025062656641603,-4.502823792468814,-3.6636905220925033,0.5011186850111868,4.544823124163326,-2.9328301365811646
n_1000_c_100000000_g_6_f_0.3_eps_0.001_s_100,data set B,0.542566566566567,1.99600399999202e-08,0.332,0.999999999994224,0.1871871871871872,-3.3214817508120884,1.6392389141909072,0.9739092497390925,7.593070840700006,5.441564130147112
n_400_c_100000000_g_2_f_0.3_eps_0_s_200,data set B,0.66937343358396,1.999992000032e-08,0.305,0.99999999998845,0.13533834586466165,-4.556360387563085,-3.417980786643141,0.5001318250013183,4.543166850200576,-3.378319417498265
n_600_c_1000000_g_10_f_0.1_eps_0.1_s_200,data set B,0.520417362270451,4.99835054432037e-06,0.116666666666667,0.999999744818692,0.07011686143572621,-4.844814113725327,-6.480884734020267,0.898037898037898,2.974486625145754,-4.148278821531468
n_1200_c_1000000_g_14_f_0.1_eps_1e-05_s_200,data set B,0.528587711982207,1.99917234265014e-06,0.873287671232877,0.999990655708961,0.28940783986655544,-3.337819283005525,-6.4552248922409445,0.9925269925269925,5.640516730275926,-3.7306584170792494
n_600_c_1000000_g_6_f_0.1_eps_0_s_200,data set B,0.567640511964385,5.99760095961615e-06,0.153333333333333,0.999999789604475,0.08681135225375626,-4.107890376221574,-3.5112140057911967,0.9742029742029742,0.9890137766323027,-1.6229189615484416
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,data set B,0.637468671679198,1.99959608159152e-08,0.305,0.999999999996929,0.15538847117794485,-4.6315615292139105,-4.451008956863209,0.5001623750016237,4.53392645668333,-3.4526993871429585
n_1000_c_1000000_g_6_f_0.1_eps_0.1_s_300,data set B,0.55597997997998,3.33166749958354e-06,0.108,0.99999959264271,0.05005005005005005,-3.3957177089970876,-3.246580358243218,0.8762518762518763,2.285908856515927,-0.2990206408803117
n_1000_c_1000000_g_6_f_0.3_eps_1e-05_s_100,data set B,0.558196196196196,3.99912819005457e-06,0.332,0.999999942599999,0.17217217217217218,-3.317973236120612,-1.8736435167916097,0.9832459832459832,3.0866830736687128,1.2959011114671053
n_400_c_1000000_g_10_f_0.2_eps_0_s_300,data set B,0.540401002506266,2.3985704520106e-05,0.757352941176471,0.999986746438544,0.2807017543859649,-4.534077961238755,-4.848270677314525,0.991925991925992,3.8270293782104337,-2.4564003374795353
n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_300,data set B,0.70084792882958,1.99599603195989e-08,0.101666666666667,0.999999999932186,0.05421184320266889,-2.694517523322132,-4.411594676878167,0.5011686250116862,5.945736907507009,-2.5029594679682265
n_400_c_1000000_g_10_f_0.3_eps_0.1_s_200,data set B,0.481416040100251,4.99840883985265e-06,0.3275,0.999999766814362,0.19548872180451127,-5.254348683906674,-4.2299156130229845,0.897996897996898,3.1998350615931743,-3.4919850573971165
n_1000_c_1000000_g_6_f_0.1_eps_0.1_s_200,data set B,0.54847047047047,1.66611129623459e-06,0.108,0.999999799641337,0.04604604604604605,-3.1648999374668816,-3.8478206652001457,0.8717968717968718,1.9951466054392974,0.34191921486749777
n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_200,data set B,0.533951951951952,3.99918416643005e-08,0.35,0.999999999971084,0.19519519519519518,-4.013443495515426,-3.337112060193145,0.9920873199208732,11.03376324060692,4.402904286171252
n_400_c_100000000_g_6_f_0.1_eps_0.1_s_100,data set B,0.574436090225564,3.33332805556391e-08,0.12,0.999999999994675,0.06015037593984962,-4.3810839574748,-3.089923861072038,0.8687712786877128,4.946048798929298,-1.874396101707869
n_600_c_1000000_g_2_f_0.2_eps_0.1_s_200,data set B,0.673611574846967,1.66611407216606e-06,0.203333333333333,0.999999884350548,0.1001669449081803,-3.9150487015130793,-4.00052386826464,0.6127076127076128,-1.3840575038454872,-1.7259103076451543
n_1200_c_1000000_g_6_f_0.3_eps_0.0001_s_200,data set B,0.554788712816236,5.99640215870478e-06,0.325833333333333,0.999999756669867,0.16680567139282734,-2.822074117256084,-3.288100161235552,0.9735169735169735,4.480795655246292,1.909443861838079
n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_300,data set B,0.51721434528774,1.99840127897682e-06,0.798561151079137,0.999931937847373,0.23269391159299416,-3.502409828679493,-5.199117918517828,0.9920079920079921,5.474664619791977,-4.065063178709453
n_400_c_100000000_g_2_f_0.3_eps_0.01_s_300,data set B,0.668709273182957,3.92154571332113e-08,0.305,0.999999999971799,0.13784461152882205,-4.385242324681591,-3.06997237536592,0.5101724151017242,4.531766863464551,-3.46036046467757
n_1200_c_1000000_g_6_f_0.1_eps_0.0001_s_100,data set B,0.531662496524882,3.9984006397441e-06,0.126666666666667,0.999999944758545,0.07339449541284404,-2.7283610550793322,-2.5398262169958725,0.9751469751469751,1.9664952037317323,0.7747391439677654
n_400_c_1000000_g_6_f_0.2_eps_0.001_s_200,data set B,0.535225563909774,5.98564641988512e-06,0.454918032786885,0.999997086954797,0.15789473684210525,-4.6022573095587775,-4.5451637830615015,0.9676949676949677,2.5038492752640633,-3.9496077815006125
n_800_c_100000000_g_14_f_0.1_eps_0.1_s_300,data set B,0.519455569461827,3.33331666675e-08,0.11875,0.999999999927412,0.060075093867334166,-3.8366698874000806,-4.154861757783905,0.8999176189991762,8.787850688172563,2.7451100530775863
n_1000_c_1000000_g_14_f_0.3_eps_0.01_s_300,data set B,0.530570570570571,1.95965847072172e-06,0.479809976247031,0.999959075141055,0.23223223223223224,-3.42655917315867,-5.097732497113089,0.9895209895209895,5.64371302643601,-2.8543337149750334
n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_300,data set B,0.536433041301627,1.99840926622409e-06,0.877777777777778,0.999999081963499,0.27909887359199,-4.215675171969163,-4.83552374860097,0.9916709916709917,5.011481196953516,-3.3709953167189854
n_800_c_1000000_g_2_f_0.3_eps_0.0001_s_200,data set B,0.644314768460576,1.99880071956826e-06,0.3025,0.999999869490468,0.15018773466833543,-3.4385639995051362,-3.6671502469622848,0.5235135235135235,-0.22716286417466416,-1.8116929209258168
n_600_c_1000000_g_2_f_0.2_eps_0.001_s_300,data set B,0.669571508069004,1.99481348493916e-06,0.203333333333333,0.999999629625303,0.09849749582637729,-4.0323177280453235,-4.682240003697683,0.5197015197015197,-1.0399995183887398,-3.114322324531956
n_1000_c_100000000_g_6_f_0.3_eps_1e-05_s_300,data set B,0.556368368368368,1.99994812134573e-08,0.332,0.999999999946501,0.17517517517517517,-3.1577922571711095,-1.62350929698415,0.9692341296923414,6.927143513126041,2.854769754803464
n_600_c_100000000_g_6_f_0.3_eps_0.001_s_200,data set B,0.547039510294936,1.99600021516882e-08,0.353333333333333,0.999999999976164,0.18363939899833054,-3.960403318879821,1.3348900955660579,0.9739269397392694,7.03189439000945,3.6364585703809973
n_1000_c_100000000_g_14_f_0.1_eps_0.0001_s_200,data set B,0.549701701701702,1.99959228313347e-08,0.572,0.999999999963404,0.28428428428428426,-3.6359684505709,-3.15394956793952,0.9948376099483761,11.793697590889137,-0.6089812313116818
n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_300,data set B,0.655642201834862,3.99989608269977e-08,0.201666666666667,0.999999999963354,0.1067556296914095,-3.1569698618622213,-4.336597059197373,0.5003769150037691,5.967533153983736,-1.7169657880199496
n_1200_c_1000000_g_10_f_0.3_eps_0_s_200,data set B,0.525747845426744,3.99845659575404e-06,0.859649122807018,0.999976019980125,0.2727272727272727,-3.6364298397470187,-4.889304473445553,0.9921719921719921,5.519785901487666,-2.0305001697860745
n_600_c_100000000_g_6_f_0.1_eps_1e-05_s_200,data set B,0.549020589872009,1.79995698102815e-07,0.153333333333333,0.999999999977542,0.08681135225375626,-3.9684277837652044,-1.6392686685806515,0.9688649296886493,5.785173327490696,0.568603737680531
n_800_c_100000000_g_14_f_0.3_eps_0.01_s_300,data set B,0.537337296620776,9.80386485999738e-08,0.42375,0.999999999899723,0.24405506883604505,-3.8622644046298182,-0.038411071578593414,0.9896750698967507,11.535342990225804,-2.0123831084550656
n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_100,data set B,0.524940227967751,1.99920031987205e-06,0.82258064516129,0.999988366104342,0.22518765638031693,-3.647903228347009,-4.506901705881965,0.9920779920779921,5.349428825080675,-2.8002747556740184
n_800_c_1000000_g_10_f_0.2_eps_0.001_s_200,data set B,0.512997496871089,1.99521547329504e-06,0.818181818181818,0.999994818083225,0.25156445556946183,-4.140934194134566,-4.914915148861779,0.991103991103991,5.0009054053819195,-3.2041381528651445
n_600_c_1000000_g_6_f_0.2_eps_0.001_s_200,data set B,0.559499165275459,7.98084596967279e-06,0.251666666666667,0.999999789086387,0.1318864774624374,-4.502869846655607,-4.727779832681112,0.9677179677179677,3.204184294807315,-2.4902893662755186
n_600_c_1000000_g_2_f_0.1_eps_0.01_s_300,data set B,0.722314969393434,1.7636684303351e-05,0.103333333333333,0.9999993157312,0.045075125208681135,-3.8320274686536338,-4.719293361468597,0.5191365191365191,-1.7427162723916991,-2.5432621691275505
n_1200_c_1000000_g_14_f_0.3_eps_0.0001_s_100,data set B,0.509678899082569,1.99920031987205e-06,0.945652173913043,0.9999985790511,0.3611342785654712,-3.1679718705254376,-5.399806225798274,0.9920809920809921,5.844335284675454,-3.1739874040971143
n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_300,data set B,0.529120100083403,3.92154555953592e-08,0.389166666666667,0.999999999903848,0.2243536280233528,-3.1588152449600257,1.424978673816772,0.9897548398975484,12.143630424248155,-0.3173084187986147
n_1000_c_100000000_g_6_f_0.2_eps_1e-05_s_200,data set B,0.527043043043043,1.99995204115005e-08,0.232,0.999999999977379,0.13413413413413414,-3.2774536205265696,-1.8620838775424455,0.9690046196900461,6.657222851182,2.442867556467397
n_600_c_1000000_g_10_f_0.3_eps_0.0001_s_100,data set B,0.551168614357262,1.99920031987205e-06,0.82,0.999998779737183,0.29549248747913187,-4.451547970859337,-4.951335363738995,0.9876339876339877,4.543074024232317,-2.7783093494703035
n_800_c_100000000_g_10_f_0.3_eps_1e-05_s_200,data set B,0.52331351689612,1.99995204115005e-08,0.5475,0.99999999996434,0.2978723404255319,-4.159808619859655,-0.3463735871365611,0.9905949899059499,10.749326866010247,7.921396734427361
n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_100,data set B,0.54697247706422,1.9607804690579e-08,0.120833333333333,0.999999999994232,0.07339449541284404,-2.5909575709145836,0.4332846483268491,0.9600645896006459,6.871771880235704,3.3576848322923487
n_1200_c_1000000_g_2_f_0.3_eps_1e-05_s_300,data set B,0.644695579649708,1.99876476337623e-06,0.301666666666667,0.999999713513909,0.14845704753961636,-2.2053702575647347,-2.4976766961218573,0.5550875550875551,1.1850197730324519,-0.6487780318942735
n_1000_c_100000000_g_2_f_0.1_eps_0.001_s_100,data set B,0.696242242242242,9.98001999996008e-08,0.102,0.999999999992941,0.05305305305305305,-2.167886066011472,-4.365792142700566,0.5010530250105303,5.690322950936036,-2.2475720405494197
n_600_c_1000000_g_10_f_0.3_eps_0_s_300,data set B,0.53276572064552,1.99884466778202e-06,0.833827893175074,0.999973831740488,0.3105175292153589,-4.059067568328352,-4.800202990677347,0.9908389908389909,4.560273164964544,-2.763592242270363
n_1000_c_1000000_g_10_f_0.1_eps_0.01_s_100,data set B,0.521963963963964,1.960399921584e-06,0.183,0.999999931622586,0.11211211211211211,-3.5176582305057944,-5.252145434346789,0.9879739879739879,4.957065983798346,-2.7754088322071193
n_1000_c_100000000_g_2_f_0.1_eps_0.01_s_100,data set B,0.708804804804805,1.9607804690579e-08,0.102,0.999999999992684,0.04704704704704705,-2.701481212694302,-4.700624546836295,0.5100493551004935,5.671380019459005,-2.559909387897607
n_1200_c_100000000_g_14_f_0.1_eps_0.01_s_300,data set B,0.526155129274395,1.96077289510687e-08,0.183333333333333,0.99999999991511,0.12010008340283569,-2.9241441427794075,1.1524454681828666,0.9897556498975565,11.757306070296565,-1.8274390175313642
n_400_c_1000000_g_10_f_0.3_eps_0.0001_s_200,data set B,0.56374686716792,1.99882868638978e-06,0.911290322580645,0.999997524333227,0.3007518796992481,-4.9005041346137945,-4.480317950825073,0.9756669756669757,3.9447935844500455,-2.9550889777698317
n_400_c_100000000_g_10_f_0.1_eps_1e-05_s_200,data set B,0.519335839598998,9.99976040574068e-08,0.4725,0.999999999971125,0.2581453634085213,-5.122773281629469,0.5064395546328869,0.9857645198576452,8.614427521465153,6.549527734820746
n_400_c_1000000_g_10_f_0.3_eps_0.1_s_300,data set B,0.54312030075188,6.66336829935848e-06,0.3275,0.999999420593448,0.17042606516290726,-5.015993844496443,-5.884813118507165,0.897989897989898,3.3182427076206205,-3.6102952204400527
n_1000_c_1000000_g_14_f_0.2_eps_0.01_s_200,data set B,0.523071071071071,1.96004641389908e-06,0.303303303303303,0.999999599066265,0.18218218218218218,-3.2902063387782277,-5.356753005066065,0.9896649896649896,5.545038407606799,-2.8262928023358214
n_400_c_100000000_g_6_f_0.1_eps_0.01_s_300,data set B,0.542894736842105,3.92154563642852e-08,0.1625,0.99999999994643,0.10776942355889724,-4.185544432086294,-1.2094666726799788,0.960070399600704,5.420473326351882,0.6275970800814157
n_600_c_1000000_g_10_f_0.1_eps_1e-05_s_300,data set B,0.564023372287145,1.59902459499705e-05,0.723684210526316,0.999979926327992,0.20868113522537562,-4.630428269199765,-4.994559324691584,0.992005992005992,4.196831287698063,-0.35905323581640386
n_400_c_1000000_g_2_f_0.2_eps_0.01_s_100,data set B,0.680977443609023,1.960399921584e-06,0.205,0.999999958704249,0.10025062656641603,-4.318657752216206,-3.6579922059173366,0.5146335146335146,-2.0749192425548473,-2.2805223171552953
n_400_c_1000000_g_14_f_0.3_eps_0.1_s_200,data set B,0.512330827067669,3.33222814433213e-06,0.3425,0.999999644707026,0.20050125313283207,-4.76022974346559,-5.536554766253344,0.8998408998408999,3.5831452883444,-2.164246467101362
n_400_c_100000000_g_10_f_0.2_eps_0_s_100,data set B,0.522619047619048,3.999992000016e-08,0.56,0.999999999992528,0.2857142857142857,-4.404068990784346,0.7535903077120368,0.9942197699421977,6.149543409717587,3.6531334932766417
n_400_c_100000000_g_14_f_0.1_eps_0.0001_s_300,data set B,0.537919799498747,1.99958868460758e-08,0.692307692307692,0.999999999890442,0.3283208020050125,-4.908717309039939,-3.9853849821108023,0.9849934398499344,10.447452864646637,-3.0132898546456963
n_1000_c_100000000_g_14_f_0.1_eps_0_s_300,data set B,0.529043043043043,1.19999282404291e-07,0.619763694951665,0.999999999680738,0.2952952952952953,-3.52973775959872,-1.8996096410105203,0.9923344199233441,11.169195281529746,4.221424807432709
n_400_c_100000000_g_2_f_0.3_eps_1e-05_s_300,data set B,0.642205513784461,3.99989608269977e-08,0.305,0.999999999971208,0.15538847117794485,-4.367348655574662,-2.9185384031540353,0.5001877450018775,4.545083572304611,-2.827004560852479
n_1000_c_1000000_g_6_f_0.1_eps_0.001_s_100,data set B,0.550976976976977,1.99561364121661e-06,0.581818181818182,0.999999261394848,0.06606606606606606,-3.193231825073398,-4.20975693955483,0.9677439677439678,3.0988056701889204,-4.09856585006955
n_800_c_1000000_g_14_f_0.2_eps_0.001_s_200,data set B,0.511289111389236,1.99521547329504e-06,0.868852459016393,0.999997449621713,0.327909887359199,-3.6162765599964386,-4.852050099064584,0.9910969910969911,5.2935987976486265,-2.0453775518068333
n_1200_c_100000000_g_10_f_0.1_eps_1e-05_s_300,data set B,0.55121073116486,5.9998443640372e-08,0.368518518518519,0.999999999768461,0.17347789824854046,-3.4717611003611433,-2.2277537975378934,0.995131799951318,10.748776920582669,-0.7622681749893904
n_600_c_100000000_g_10_f_0.3_eps_0.0001_s_200,data set B,0.531224262659989,5.99877708930257e-08,0.578333333333333,0.999999999965084,0.3088480801335559,-4.35279993421382,-3.5290794509806247,0.987094199870942,10.839922275578736,2.874492193699207
n_1200_c_100000000_g_14_f_0.1_eps_1e-05_s_300,data set B,0.531490130664443,1.99994816134366e-08,0.554166666666667,0.999999999916654,0.28523769808173477,-3.0312095787228124,-2.7830707823753666,0.9957796299577963,11.879354210458278,1.7572766579146448
n_600_c_1000000_g_14_f_0.2_eps_0.01_s_300,data set B,0.522726766833612,1.95964310979684e-06,0.477894736842105,0.999945633511799,0.24207011686143573,-4.009769300895711,-4.890074799139128,0.9894049894049894,4.826127763323417,-3.3606346968522476
n_400_c_1000000_g_6_f_0.2_eps_0.1_s_200,data set B,0.564298245614035,3.33223924811354e-06,0.22,0.999999830538105,0.10275689223057644,-4.34033542771095,-4.307998806867143,0.8698638698638699,1.328898010628084,-1.722705060923824
n_1000_c_1000000_g_6_f_0.2_eps_0.01_s_300,data set B,0.545743743743744,1.95963542942471e-06,0.224,0.999999531372202,0.12112112112112113,-2.950404716040438,-3.6242652135497693,0.9592749592749593,4.100174349456436,-1.3101003143916736
n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_300,data set B,0.536884904086739,1.99599607179989e-08,0.483333333333333,0.999999999923328,0.2618849040867389,-3.2982651403350354,-3.0228680437652233,0.9911873299118733,11.89495876527533,4.168820883262127
n_400_c_1000000_g_10_f_0.1_eps_1e-05_s_300,data set B,0.530852130325815,1.39913533436336e-05,0.75796178343949,0.99999304457044,0.23558897243107768,-5.18303946209667,-5.108715423903647,0.9918799918799919,3.583733881740172,-2.7073171029422163
n_1200_c_1000000_g_2_f_0.1_eps_0.001_s_300,data set B,0.701536002224076,3.98962696987832e-06,0.101666666666667,0.999999366771239,0.04920767306088407,-2.7887250617684702,-4.598763763177355,0.5192635192635192,-0.6369560154679682,-1.5081225453998401
n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_300,data set B,0.544392549346678,4.99997541678753e-08,0.315,0.999999999923182,0.15679733110925773,-3.041032387397055,-0.7930635752250305,0.8998928689989287,10.784738136189842,5.740914414983056
n_800_c_1000000_g_14_f_0.3_eps_1e-05_s_200,data set B,0.550541301627034,1.99919632307812e-06,0.956310679611651,0.999995783630727,0.34668335419274093,-3.819579445592642,-4.573117551874811,0.9881169881169881,5.246349170530051,-3.33449727437052
n_600_c_1000000_g_2_f_0.3_eps_0.001_s_200,data set B,0.655319977740679,3.99042298483639e-06,0.303333333333333,0.999999873208895,0.14691151919866444,-3.5249355100531865,-2.863379719173184,0.5194665194665194,-0.8094661540878237,-2.311432207054843
n_800_c_1000000_g_10_f_0.1_eps_0.01_s_300,data set B,0.523513767209011,7.83858780002195e-06,0.606837606837607,0.999982035381758,0.12640801001251564,-4.240365753241012,-5.288118129147013,0.9877569877569877,4.741481648801967,-2.8949345338403947
n_400_c_1000000_g_14_f_0.1_eps_0.1_s_100,data set B,0.556766917293233,1.66639171203418e-06,0.1475,0.999999920099701,0.06766917293233082,-4.803596085556288,-4.301921232511932,0.8998608998608999,2.896113815719114,-3.7042988072640424
n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_100,data set B,0.551769530164026,1.99995604096622e-08,0.126666666666667,0.999999999994554,0.06922435362802336,-2.820030906580983,-1.8821900315294007,0.9688589196885892,6.728796057885969,2.6389675114085005
n_800_c_100000000_g_10_f_0.2_eps_0.001_s_200,data set B,0.546311013767209,1.99600041436969e-08,0.4425,0.999999999969408,0.22528160200250313,-3.968916979108728,-3.024737319363798,0.9911873099118731,10.913648803640507,2.734471670579814
n_1200_c_1000000_g_14_f_0.2_eps_0_s_300,data set B,0.525284959688629,3.99764139157897e-06,0.913978494623656,0.999997353291719,0.3244370308590492,-3.1715379904371477,-5.28410057106866,0.9920749920749921,5.791397132048792,-2.8199669691916998
n_400_c_1000000_g_10_f_0.3_eps_0_s_200,data set B,0.496365914786967,3.99842462069944e-06,0.803508771929825,0.999993623259897,0.3583959899749373,-5.24736270503161,-6.1587513416081,0.9920659920659921,3.867180731772494,-4.015180285590343
n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_300,data set B,0.503934837092732,5.9987648543165e-08,0.38,0.999999999954255,0.23558897243107768,-4.565985857475529,-0.8458819323920495,0.9694302296943023,6.189218858067642,1.2853233149780738
n_600_c_100000000_g_6_f_0.3_eps_0.01_s_100,data set B,0.545726210350584,1.96078054595111e-08,0.341666666666667,0.999999999994234,0.18030050083472454,-3.8749042907494773,0.9861579501928562,0.9600927696009277,6.3374376845352325,3.321049895789163
n_600_c_100000000_g_6_f_0.3_eps_0.0001_s_300,data set B,0.549432387312187,1.99958844470631e-08,0.353333333333333,0.999999999949709,0.19031719532554256,-3.771508710852709,0.6979626674257419,0.9695503396955034,6.843185032111742,3.620004382959124
n_800_c_100000000_g_6_f_0.1_eps_0.001_s_300,data set B,0.52627972465582,1.99599607179989e-08,0.14,0.999999999952114,0.08886107634543179,-3.225442054454606,1.4187431201238179,0.9738816697388167,6.699859950364677,3.2384522338017736
n_1000_c_1000000_g_2_f_0.3_eps_0_s_100,data set B,0.636520520520521,1.999600079984e-06,0.302,0.999999969455411,0.15515515515515516,-3.3213297890634053,-3.4443045461248034,0.5159005159005159,-0.250696288700732,-2.1333730972954332
